review_id,text,aspect,sentiment,aspect_id,sentiment_id,complexity
243,খাবারের মান এবং ব্যবহার—উভয়ই খুব খারাপ ছিল।,food_quality,negative,2,0,mixed
2463,খাবারের পদগুলো বেশ নিম্নমানের ছিল,food_quality,negative,2,0,simple
3439,খাবারের স্বাদ ছিল খুবই বাজে,food_quality,negative,2,0,simple
1784,সাজসজ্জা নিম্নমানের।,ambiance,negative,0,0,simple
2804,বিলের পরিমাণ বা খরচ বেশ সাশ্রয়ী ও উপভোগ্য ছিল,price,positive,3,2,simple
3745,"রাশ আওয়ার হওয়া সত্ত্বেও কর্মচারীদের ব্যবহার ছিল অসাধারণ, সবাইকে আসার অনুরোধ করব।",service,positive,4,2,complex
352,"ব্যবহার বিরক্তিকর ছিল, তাই আর যাব না।",service,negative,4,0,medium
2956,"দাম খুব সাশ্রয়ী ছিল, তবে অন্য কিছু মন্দ লেগেছে।",price,positive,3,2,medium
1655,সবকিছু গড়পড়তা হলেও সার্বিক পরিস্থিতি ছিল পর্যাপ্ত।,ambiance,neutral,0,1,complex
70,"সাজসজ্জা অপর্যাপ্ত ছিল, খুবই হতাশ হয়েছি।",ambiance,negative,0,0,medium
1174,প্রাইসটা মনোরম।,price,positive,3,2,simple
1065,"দাম অনুযায়ী মান পর্যাপ্ত ছিল না, তাই আমি আর সেখানে যাব না।",price,negative,3,0,medium
44,"সব মিলিয়ে আবহাওয়া বাজে লেগেছে, কর্মচারীরা অভিজ্ঞ।",ambiance,negative,0,0,medium
3001,"রান্না ঠিকমতো না হলেও দাম ছিল চমৎকার, তাই দ্বিতীয়বার গিয়েছি।",price,positive,3,2,complex
1260,এখানকার খরচ বেশ সাশ্রয়ী।,price,positive,3,2,simple
2220,খরচটা দারুণ (সাশ্রয়ী)।,price,positive,3,2,simple
1168,"আশা করেছিলাম ভালো হবে এবং মূল্য অসন্তোষজনক, অপেক্ষা করতে হয়নি বেশি।",price,negative,3,0,complex
191,আলোকসজ্জা চমৎকার হলেও খাবারের মান ছিল সাধারণ বা গ্রহণযোগ্য।,ambiance,positive,0,2,mixed
492,নতুন রেস্টুরেন্ট হিসেবে খাবার বেশ ভালো এবং সবকিছু মিলিয়ে অভিজ্ঞতা দারুণ।,food_quality,positive,2,2,complex
2344,"কর্মচারীদের ব্যবহার প্রশংসনীয় ছিল, তবে দাম স্ট্যান্ডার্ড মানের।",service,positive,4,2,mixed
958,রাশ আওয়ার হওয়া সত্ত্বেও খাবারের স্বাদ ভালো ছিল।,food_quality,positive,2,2,medium
2745,আশা করেছিলাম ভালো হবে কিন্তু তাদের সেবা ছিল বিরক্তিকর,service,negative,4,0,medium
2911,এখানকার পরিবেশ একদম নিরস,ambiance,negative,0,0,simple
1649,"দ্বিতীয়বার গিয়েছি, অভিজ্ঞ কর্মচারীদের কারণে তাদের ব্যবহার ছিল গ্রহণযোগ্য।",service,positive,4,2,complex
3117,"অনেক প্রত্যাশা ছিল, কিন্তু রাশ আওয়ার হওয়ায় খাবারের মান খুব বাজে ছিল।",food_quality,negative,2,0,complex
3580,নতুন রেস্তোরাঁ হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় বিল বা খরচ মানসম্মত ছিল।,price,neutral,3,1,complex
110,"অপর্যাপ্ত সার্ভিস, তবে অন্য কিছু সাধারণ।",service,negative,4,0,medium
152,"কর্মচারীরা অভিজ্ঞ জন্য কর্মচারী অগ্রহণযোগ্য, আশা করেছিলাম ভালো হবে।",service,negative,4,0,complex
1323,পরিচ্ছন্নতা ছিল চমৎকার।,cleanliness,positive,1,2,simple
2061,স্বাদ বেশ দুর্বল পেয়েছি।,food_quality,negative,2,0,simple
706,"ব্যবহার চমৎকার ছিল, তবে অনেকদিন পর গিয়েও আমরা দ্রুত চলে এসেছিলাম।",service,positive,4,2,complex
2135,"পরিবারের সবাই পছন্দ করেছে, সার্ভিস মনোরম ছিল।",service,positive,4,2,medium
1444,রান্না ভালো না হলেও অন্য সবকিছু মনোরম ছিল।,food_quality,negative,2,0,medium
2874,খাবারের পদটি একদম স্বাদহীন ছিল,food_quality,negative,2,0,simple
3861,দাম কিছুটা বেশি হলেও আমাদের অভিজ্ঞতায় মূল্যমান যথেষ্ট যৌক্তিক ছিল,price,positive,3,2,complex
2722,রাশ আওয়ার হওয়া সত্ত্বেও সব মিলিয়ে সাজসজ্জা মানসম্মত লেগেছে,ambiance,neutral,0,1,medium
2338,দারুণ ওয়েটার পেয়েছি।,service,positive,4,2,simple
885,দামটা উপভোগ্য।,price,positive,3,2,simple
2460,"খাবার খারাপ ছিল, তাই আর যাব না।",food_quality,negative,2,0,medium
3452,পরিচ্ছন্নতা ছিল অত্যন্ত অসন্তোষজনক,cleanliness,negative,1,0,simple
3746,"অভিজ্ঞ শেফ থাকায় খাবারের দাম অনুযায়ী মান ছিল চমৎকার, তাই অবশ্যই আবার যাব।",price,positive,3,2,complex
2508,অপেক্ষা করতে না হলেও বিলের তুলনায় সেবার মান ছিল খুবই দুর্বল যা স্রেফ টাকার অপচয়,price,negative,3,0,complex
118,"সব মিলিয়ে দাম ঠিক মনে হলেও, রান্নাটা ভালো হয়নি।",price,positive,3,2,medium
3028,দামের তুলনায় খাবারের মান ছিল খুবই অপর্যাপ্ত।,price,negative,3,0,simple
864,শেফ অভিজ্ঞ মনে না হওয়ায় আমাদের অভিজ্ঞতায় ডিশটি মোটামুটি মানের ছিল।,food_quality,neutral,2,1,complex
2992,খাবার বিস্বাদ হলেও কর্মচারীর সংখ্যা যথেষ্ট ছিল।,food_quality,negative,2,0,mixed
1278,সবকিছু প্রত্যাশা অনুযায়ী হলেও পরিবেশন পদ্ধতি ছিল বাজে।,service,negative,4,0,complex
2601,সবকিছু স্বাভাবিক এবং আলোকসজ্জা গ্রহণযোগ্য ছিল।,ambiance,neutral,0,1,medium
1533,সেবার মান বেশ প্রশংসনীয় ছিল।,service,positive,4,2,simple
2324,সরাসরি চলে গিয়েছিলাম; পরিবারের সবাই পছন্দ করেছে এবং স্বাদ গ্রহণযোগ্য ছিল।,food_quality,positive,2,2,complex
326,"দাম ভালো, তবে অন্য কিছু মাঝারি মানের।",price,positive,3,2,medium
1172,"খাদ্য বাজে ছিল, আশা করেছিলাম ভালো হবে।",food_quality,negative,2,0,medium
1999,খাদ্য গ্রহণযোগ্য।,food_quality,neutral,2,1,simple
611,প্রচুর ভিড় থাকা সত্ত্বেও কর্মচারীদের ব্যবহার গ্রহণযোগ্য ছিল।,service,positive,4,2,medium
2129,পদটি যথেষ্ট ভালো।,food_quality,neutral,2,1,simple
2909,তাজা উপকরণ ব্যবহার করা সত্ত্বেও খাবারের পদটি ছিল অপ্রীতিকর এবং আমি খুবই হতাশ হয়েছি,food_quality,negative,2,0,complex
1268,খাবারের মূল্য স্বাভাবিক ছিল।,price,neutral,3,1,simple
1974,কর্মচারীটি মন্দ ছিল।,service,negative,4,0,simple
3751,"বিলের পরিমাণ সাধারণ ছিল, তবে এটি আরও ভালো হতে পারত।",price,neutral,3,1,medium
946,কোনো অভিযোগ নেই এবং পরিবেশন পদ্ধতিও ঠিকঠাক ছিল।,service,neutral,4,1,complex
576,"পরিবেশন দুর্বল ছিল, পুরো টাকাটাই অপচয়।",service,negative,4,0,medium
233,ওয়েটারের ব্যবহার ভালো ছিল এবং আমাদের খুব বেশি অপেক্ষা করতে হয়নি।,service,positive,4,2,medium
3950,"খাবার আসতে অনেক সময় লাগলেও আলোকসজ্জা ভালো ছিল, সবাইকে আসার অনুরোধ করব।",ambiance,positive,0,2,complex
2550,নতুন রেস্তোরাঁ হওয়ায় আমাদের অভিজ্ঞতায় খাবারের মান ছিল মাঝারি।,food_quality,neutral,2,1,complex
3560,খুবই চমৎকার বা সাশ্রয়ী দাম পেয়েছি।,price,positive,3,2,simple
3035,বন্ধুদের সাথে গিয়েছিলাম; খাবারের পরিমাণ কম হলেও আলোকসজ্জা যথেষ্ট ভালো ছিল।,ambiance,positive,0,2,complex
1269,খাবারের স্বাদ খুব বাজে।,food_quality,negative,2,0,simple
3765,খুবই দারুণ খাবার পেয়েছি।,food_quality,positive,2,2,simple
1730,দাম চমৎকার হলেও অন্য সবকিছু গড়পড়তা ছিল।,price,positive,3,2,medium
1810,রাশ আওয়ার হওয়া সত্ত্বেও সব মিলিয়ে খরচ সাশ্রয়ী মনে হয়েছে।,price,positive,3,2,medium
822,"বুকিং করে গেলেও খাবারের স্বাদ একদমই ভালো ছিল না, শুধু সময়ের অপচয়।",food_quality,negative,2,0,complex
3549,সবকিছু স্বাভাবিক মানের হলেও খাবার ছিল অতুলনীয়।,food_quality,positive,2,2,complex
1581,তাজা উপকরণ ব্যবহারের কারণে সেখানকার পরিস্থিতি ছিল প্রশংসনীয়।,ambiance,positive,0,2,complex
2149,মন্দ সাজসজ্জা ছিল।,ambiance,negative,0,0,simple
2533,দামের তুলনায় মান খুবই নিম্নমানের ছিল আমি খুবই হতাশ হয়েছি,price,negative,3,0,medium
3080,অনেকদিন পর গিয়েছিলাম এবং পরিবেশন চমৎকার ছিল।,service,positive,4,2,medium
2534,রিভিউ দেখে গিয়েছিলাম কিন্তু খাবার ছিল অসন্তোষজনক,food_quality,negative,2,0,medium
2174,সবকিছু চলনসই হলেও খাবার মোটামুটি খারাপ ছিল।,food_quality,negative,2,0,complex
3057,ব্যবহার মন্দ হলেও অন্য সবকিছু ছিল সন্তোষজনক।,service,negative,4,0,medium
806,খাবার ভালো হলেও অন্য সবকিছু ছিল বাজে।,price,positive,3,2,medium
1383,"বিলের পরিমাণ অসামঞ্জস্যপূর্ণ ছিল, তাই আর যাব না।",price,negative,3,0,medium
1229,"দ্বিতীয়বার গিয়েছি, খরচ গ্রহণযোগ্য ছিল।",price,positive,3,2,medium
1548,বুকিং করে গিয়েছিলাম এবং রান্না ছিল চমৎকার।,food_quality,positive,2,2,medium
1878,"ব্যবহার গ্রহণযোগ্য ছিল, সবাইকে রেকমেন্ড করবো।",service,positive,4,2,medium
2486,রান্না ঠিকমতো হয়নি এবং ব্যবহারও ছিল বিরক্তিকর যার ফলে খুবই হতাশ হয়েছি,service,negative,4,0,complex
3623,পরিমাণ কম হলেও আমাদের অভিজ্ঞতায় পরিচ্ছন্নতা ছিল অপূর্ব।,cleanliness,positive,1,2,complex
1598,সার্ভিস সাধারণ হলেও অন্য সবকিছু বেশ চমৎকার ছিল।,service,neutral,4,1,medium
169,পরিবেশটা চলনসই ছিল এবং পরিচ্ছন্নতা বেশ মনোরম।,ambiance,positive,0,2,mixed
2467,দাম ছিল বিরক্তিকর এবং সম্পূর্ণ টাকার অপচয়,price,negative,3,0,medium
1056,তারা দ্রুত খাবার দিলেও রান্না ছিল খুবই বিরক্তিকর।,food_quality,negative,2,0,medium
3339,কোনো অভিযোগ করতে চাই না তবুও ওয়েটারের ব্যবহার ছিল বিরক্তিকর,service,negative,4,0,complex
2853,নতুন রেস্তোরাঁ বলে হয়তো সব মিলিয়ে দাম অনুযায়ী মান ছিল নিম্নমানের,price,negative,3,0,medium
2723,রান্না ঠিকমতো না হওয়ায় আমাদের অভিজ্ঞতায় খাবারের দামটি হতাশাজনক মনে হয়েছে,price,negative,3,0,complex
64,"পরিবারের সবাই পছন্দ করেছে এবং ডিশ অপূর্ব, শুক্রবার সন্ধ্যায় গিয়েছিলাম।",food_quality,positive,2,2,complex
3166,আরও ভালো হতে পারত কারণ খাবারের মান খুব একটা ভালো ছিল না,food_quality,negative,2,0,complex
1205,"সব মিলিয়ে কর্মচারী খারাপ লেগেছে, ঠিকমতো রান্না হয়নি।",service,negative,4,0,medium
2442,দাম সাধারণ হলেও পরিচ্ছন্নতা ছিল চমৎকার।,price,neutral,3,1,mixed
2340,"কোনো অভিযোগ নেই, তবে স্বাদ মাঝারি মানের।",food_quality,neutral,2,1,medium
2113,চমৎকার আলো ছিল।,ambiance,positive,0,2,simple
306,দামের তুলনায় মান ছিল নিরস।,price,negative,3,0,simple
1007,"পরিবেশ চমৎকার ছিল, সবাইকে যাওয়ার পরামর্শ দেব।",ambiance,positive,0,2,medium
443,পরিবেশ মানসম্মত ছিল।,ambiance,neutral,0,1,simple
3148,বন্ধুদের সাথে গিয়েছিলাম এবং ওখানকার আবহাওয়া ছিল গ্রহণযোগ্য।,ambiance,positive,0,2,medium
481,অভিজ্ঞ শেফ থাকায় ওয়েটারের কাজগুলো বেশ গোছানো ও ঠিকঠাক ছিল।,service,neutral,4,1,complex
1831,খাবারের পরিমাণ যথেষ্ট ।,food_quality,neutral,2,1,simple
662,সেখানকার পরিস্থিতি গ্রহণযোগ্য ছিল।,ambiance,positive,0,2,simple
3305,আরও ভালো হতে পারত তবে খাবারের মান গ্রহণযোগ্য ছিল,food_quality,positive,2,2,complex
881,পরিবেশন খারাপ হলেও অন্য সবকিছু মনোরম ছিল।,service,negative,4,0,medium
975,আমরা স্বাদ মজাদার পেয়েছি এবং দ্রুত সার্ভ করেছে।,food_quality,positive,2,2,medium
1247,খাবারের মূল্য অনুযায়ী মান মন্দ।,price,negative,3,0,simple
7,কর্মচারীরা প্রশংসনীয় এবং খাবার গ্রহণযোগ্য ছিল। ,service,positive,4,2,medium
540,রান্না ঠিকমতো না হওয়ায় পরিবেশ বা আবহাওয়া নিরস মনে হয়েছে।,ambiance,negative,0,0,medium
2652,প্রচুর ভিড় থাকা সত্ত্বেও পরিচ্ছন্নতা ছিল দারুণ এবং পরিবারের সবাই পছন্দ করেছে।,cleanliness,positive,1,2,complex
4006,"খাবারের পদটি চলনসই ছিল, তবে এটি আরও ভালো হতে পারত",food_quality,neutral,2,1,medium
988,সব মিলিয়ে অভিজ্ঞতা ভালো এবং দামও সন্তোষজনক।,price,positive,3,2,medium
3088,পরিবেশ ভালো ছিল কিন্তু কোনো কারণে আমরা সরাসরি চলে গিয়েছিলাম।,ambiance,positive,0,2,medium
2311,স্বাভাবিক মানের হওয়া সত্ত্বেও ব্যবহার সুন্দর ছিল।,service,positive,4,2,complex
2797,পরিবেশন নিম্নমানের হলেও অন্য সবকিছু ছিল আশানুরূপ,service,negative,4,0,medium
499,"সব মিলিয়ে খরচ উপভোগ্য লেগেছে, অভিজ্ঞ শেফ আছে বলে মনে হয়।",price,positive,3,2,medium
1740,সবকিছু প্রত্যাশা অনুযায়ী এবং ডিশগুলোও স্বাভাবিক মানের ছিল।,food_quality,neutral,2,1,medium
3892,কর্মচারীরা দক্ষ না হওয়ায় আমাদের অভিজ্ঞতায় খাবারের মান মোটামুটি খারাপ ছিল,food_quality,negative,2,0,complex
82,"পরিবেশন উপভোগ্য ছিল, সব মিলিয়ে খুব ভালো, অপেক্ষা করতে হয়নি বেশি।",service,positive,4,2,complex
3208,অনেক প্রত্যাশা নিয়ে গিয়েছিলাম কিন্তু খাবার খারাপ হওয়ায় সরাসরি চলে এসেছি।,food_quality,negative,2,0,complex
2029,"পরিচ্ছন্নতা উপভোগ্য ছিল, অনেকদিন পর গিয়েছিলাম এবং অপেক্ষা করতে হয়নি বেশি।",cleanliness,positive,1,2,complex
145,"রিভিউ দেখে গিয়েছিলাম এবং পরিষ্কার জঘন্য, প্রচুর ভিড় ছিল।",cleanliness,negative,1,0,complex
695,"পরিবেশ আরও ভালো হতে পারত, তবে এটি বেশ খারাপই ছিল।",ambiance,negative,0,0,complex
913,দাম গড়পড়তা ছিল এবং এ নিয়ে কোনো অভিযোগ নেই।,price,neutral,3,1,medium
613,খাবার ভালো না হওয়ায় হতাশ হয়েছি এবং সরাসরি চলে গিয়েছি।,food_quality,negative,2,0,complex
146,"সব মিলিয়ে সার্ভিস বাজে লেগেছে, নতুন বলে হয়তো।",service,negative,4,0,medium
294,"খাবারের মান খুবই খারাপ ছিল, শুধু সময়ের অপচয়।",food_quality,negative,2,0,medium
2785,দাম ঠিকঠাক ছিল এবং বেশি অপেক্ষা করতে হয়নি তাই আবার যাব নিশ্চিত,price,positive,3,2,complex
273,খাবার খুবই নিম্নমানের ছিল।,food_quality,negative,2,0,simple
871,ডিশটি সাধারণ মানের ছিল।,food_quality,neutral,2,1,simple
755,অভিজ্ঞ শেফ থাকায় ডিশগুলো স্বাভাবিক ও মানসম্মত লেগেছে।,food_quality,neutral,2,1,medium
3968,"পরিষ্কার-পরিচ্ছন্নতা ভালো ছিল, অবশ্যই আবার যাব।",cleanliness,positive,1,2,medium
680,সবার ব্যবহার এক কথায় চমৎকার।,service,positive,4,2,simple
1264,"তাজা উপকরণ থাকলেও ব্যবহার আশানুরূপ ছিল না, যা স্রেফ টাকার অপচয়।",service,negative,4,0,complex
315,"খাবারের মান দুর্বল ছিল, তবে অপেক্ষা করতে হয়নি।",food_quality,negative,2,0,medium
3683,খাবার ভালো ছিল এবং পরিবারের সবাই তা পছন্দ করেছে,food_quality,positive,2,2,medium
2945,ওখানকার সাজসজ্জা বেশ মনোরম ছিল,ambiance,positive,0,2,simple
1419,খাবার ভালো হলেও অন্য সবকিছু বেশ বাজে ছিল।,food_quality,positive,2,2,medium
383,সেবা বা সার্ভিস প্রশংসনীয় ছিল।,service,positive,4,2,simple
838,দাম সাশ্রয়ী ছিল এবং আমাদের খুব বেশি অপেক্ষা করতে হয়নি।,price,positive,3,2,medium
948,"ওয়েটার ভালো ছিল, সবাইকে যাওয়ার পরামর্শ দেব।",service,positive,4,2,medium
746,দাম মোটামুটি চলনসই।,price,neutral,3,1,simple
1921,"আমাদের অভিজ্ঞতায় সেবা গ্রহণযোগ্য ছিল, যদিও পরিমাণ কম ছিল।",service,positive,4,2,complex
957,রান্না পর্যাপ্ত না হলেও অন্য সবকিছু মোটামুটি ছিল।,food_quality,negative,2,0,medium
2935,রাশ আওয়ার থাকা সত্ত্বেও সব মিলিয়ে খাবার ছিল মজাদার,food_quality,positive,2,2,medium
2375,"প্রচুর ভিড় ছিল এবং আশা করেছিলাম ভালো হবে, কিন্তু সাজসজ্জা নিম্নমানের লেগেছে।",ambiance,negative,0,0,complex
2924,পরিচ্ছন্নতা বেশ মনোরম বা চমৎকার ছিল,cleanliness,positive,1,2,simple
2542,"দ্বিতীয়বার গিয়েছি, পরিবেশ ভালো ছিল।",ambiance,positive,0,2,medium
696,কোনো অভিযোগ নেই এবং খাবারের দামও ঠিকঠাক ছিল।,price,neutral,3,1,complex
1344,"অনেকদিন পর গেলাম, অভিজ্ঞ শেফ থাকায় রান্না ছিল শ্রেষ্ঠ।",food_quality,positive,2,2,complex
2452,দ্বিতীয়বার গিয়েছি; কর্মচারীরা অভিজ্ঞ হওয়ায় সেবা প্রশংসনীয় ছিল।,service,positive,4,2,complex
1075,নতুন হওয়ার কারণেই হয়তো আমাদের অভিজ্ঞতায় খাবারের মান দুর্বল ছিল।,food_quality,negative,2,0,complex
1283,এখানকার খাবার বেশ মনোরম।,food_quality,positive,2,2,simple
1564,খাবারের মূল্য বেশ ভালো ছিল।,price,positive,3,2,simple
2539,অভিজ্ঞ শেফ থাকা সত্ত্বেও সব মিলিয়ে কর্মচারীদের ব্যবহার বিরক্তিকর লেগেছে।,service,negative,4,0,medium
756,"দাম অনুযায়ী মান দুর্বল ছিল, পুরোটাই টাকার অপচয়।",price,negative,3,0,medium
1448,পরিচ্ছন্নতা সুন্দর এবং সার্বিক পরিস্থিতিও ভালো ছিল।,cleanliness,positive,1,2,mixed
1469,"নতুন হওয়ার কারণে স্বাদ ছিল খুবই জঘন্য, যা স্রেফ টাকার অপচয়।",food_quality,negative,2,0,complex
2103,ব্যবহার অসন্তোষজনক।,service,negative,4,0,simple
3279,"সব মিলিয়ে খরচ বাজে লেগেছে, পরিমাণ কম ছিল।",price,negative,3,0,medium
622,ডিশ বাজে হলেও অন্য সবকিছু মানসম্মত ছিল।,food_quality,negative,2,0,medium
959,খরচ বেশ সাশ্রয়ী ও চমৎকার ছিল।,price,positive,3,2,simple
3686,শুক্রবার সন্ধ্যায় অনেকদিন পর গিয়েছিলাম এবং পরিচ্ছন্নতা ছিল সুন্দর,cleanliness,positive,1,2,complex
1942,"সাজসজ্জা হতাশাজনক ছিল, আশা করেছিলাম ভালো হবে; তবে বসার জায়গা পেয়েছি সহজেই।",ambiance,negative,0,0,complex
3277,"আমাদের অভিজ্ঞতায় সার্ভিস বিরক্তিকর ছিল, কারণ ঠিকমতো রান্না হয়নি।",service,negative,4,0,complex
1826,"রিভিউ দেখে গিয়েছিলাম, কিন্তু দাম অনুযায়ী মান পর্যাপ্ত ছিল না।",price,negative,3,0,medium
783,সবকিছু চলনসই হলেও পরিচ্ছন্নতা পর্যাপ্ত ছিল না।,cleanliness,negative,1,0,complex
140,"মনোরম পরিষ্কার-পরিচ্ছন্নতা, তে অন্য কিছু নিরস।",cleanliness,positive,1,2,medium
3852,খাবারের দামটি ছিল খুবই বিরক্তিকর,price,negative,3,0,simple
348,"সবাইকে রেকমেন্ড করব, খাবার চমৎকার।",food_quality,positive,2,2,medium
74,"চমৎকার ব্যবহার, অন্য কিছু স্বাভাবিক।",service,positive,4,2,medium
1973,এখানকার আলো খুবই ম্লান।,ambiance,negative,0,0,simple
2361,আবহাওয়া উপভোগ্য পেয়েছি।,ambiance,positive,0,2,simple
2388,আবহাওয়া ঠিকঠাক ছিল এবং প্রাইস বা দামও ভালো ছিল।,ambiance,neutral,0,1,mixed
2511,নতুন হিসেবে আমাদের অভিজ্ঞতায় ওখানকার পরিবেশ ছিল অসাধারণ,ambiance,positive,0,2,complex
3089,নতুন রেস্তোরাঁ বলে হয়তো সব মিলিয়ে খাবারের মান খারাপ লেগেছে।,food_quality,negative,2,0,medium
2870,এখানকার খরচ সন্তোষজনক,price,positive,3,2,simple
2912,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে পরিবেশ ছিল বেশ ভালো ও গ্রহণযোগ্য,ambiance,positive,0,2,complex
2954,পরিবেশন চমৎকার ছিল।,service,positive,4,2,simple
664,সবকিছু আশানুরূপ হলেও খরচটা প্রত্যাশা অনুযায়ী ছিল না।,price,negative,3,0,complex
3351,রান্না ঠিকমতো না হওয়ায় খাবারের স্বাদ ছিল একদমই স্বাদহীন যা স্রেফ টাকার অপচয়,food_quality,negative,2,0,complex
512,"যদিও আরও ভালো হতে পারত, তবুও খাবারের মান ঠিকঠাক ছিল।",food_quality,neutral,2,1,complex
2493,এখানকার পরিবেশ বেশ সন্তোষজনক,ambiance,positive,0,2,simple
3764,খাবার একদম স্বাদহীন ছিল।,food_quality,negative,2,0,simple
1507,সবকিছু চলনসই হলেও বিলের পরিমাণ ছিল স্বাভাবিক।,price,neutral,3,1,complex
1556,"সার্ভিস উপভোগ্য ছিল, যদিও খাবার আসতে অনেক সময় লেগেছে।",service,positive,4,2,medium
3893,ওয়েটারের সেবা অত্যন্ত অসন্তোষজনক ছিল,service,negative,4,0,simple
3187,এখানকার সার্ভিসের মান চমৎকার।,service,positive,4,2,simple
989,এখানকার ওয়েটারের সেবা বেশ দুর্বল।,service,negative,4,0,simple
690,রান্না ঠিকমতো না হলেও খাবারের স্বাদ প্রশংসনীয় লেগেছে।,food_quality,positive,2,2,medium
3802,খাবারের দাম বেশ মানসম্মত বা স্ট্যান্ডার্ড।,price,neutral,3,1,simple
811,নতুন রেস্টুরেন্ট হিসেবে খাবার বেশ সুস্বাদু লেগেছে।,price,positive,3,2,medium
3662,অনেকদিন পর গিয়েছিলাম এবং পরিচ্ছন্নতা ছিল গ্রহণযোগ্য,cleanliness,positive,1,2,medium
3214,নতুন রেস্তোরাঁ বলে হয়তো সব মিলিয়ে পরিচ্ছন্নতা গ্রহণযোগ্য মনে হয়েছে।,cleanliness,positive,1,2,medium
3306,পরিষ্কার-পরিচ্ছন্নতা চমৎপ্রদ হলেও অন্য বিষয়গুলো ছিল স্রেফ গ্রহণযোগ্য,cleanliness,positive,1,2,medium
1334,সব মিলিয়ে অভিজ্ঞতা খুব ভালো এবং পদগুলো ছিল সন্তোষজনক।,food_quality,positive,2,2,medium
2624,অভিজ্ঞ শেফ থাকা সত্ত্বেও পরিবেশন ছিল নিকৃষ্ট এবং স্রেফ টাকার অপচয়,service,negative,4,0,complex
1920,"আলো চমৎকার ছিল, সবাইকে রেকমেন্ড করবো, দ্রুত সার্ভ করেছে।",ambiance,positive,0,2,complex
2676,পরিবেশ খারাপ ছিল এবং সেই অনুযায়ী দামও ছিল সামঞ্জস্যহীন,ambiance,negative,0,0,mixed
523,অভিজ্ঞ কর্মচারীদের কারণে পরিবেশন পদ্ধতি চমৎকার ছিল।,service,positive,4,2,complex
751,"পরিচ্ছন্নতা অপূর্ব ছিল, তবে আরও ভালো হওয়ার সুযোগ ছিল।",cleanliness,positive,1,2,complex
270,পরিচ্ছন্নতা দারুণ হলেও সেবা ছিল একদমই সাধারণ।,cleanliness,positive,1,2,mixed
3947,নতুন রেস্তোরাঁ বলে হয়তো আমাদের অভিজ্ঞতায় পরিচ্ছন্নতা ছিল অস্বস্তিকর।,cleanliness,negative,1,0,complex
857,ডিশটি চলনসই ছিল।,food_quality,neutral,2,1,simple
2491,সবকিছু আশানুরূপ এবং খাবারের মান ছিল অবিশ্বাস্য রকমের ভালো,food_quality,positive,2,2,complex
3939,পরিচ্ছন্নতা সন্তোষজনক ছিল না,cleanliness,negative,1,0,simple
3424,বিলের পরিমাণ অতিরিক্ত ছিল এবং রান্নার মানও ছিল নিম্নমানের,price,negative,3,0,mixed
153,এখানে রান্না দারুণ।,food_quality,positive,2,2,simple
3906,খাবারের মূল্য বা দাম বেশ প্রশংসনীয় ছিল,price,positive,3,2,simple
3155,কর্মচারীদের ব্যবহার দুর্বল হলেও অন্য সবকিছু উপভোগ্য ছিল,service,negative,4,0,medium
47,"সবাইকে রেকমেন্ড করবো, খাবারের মান সুস্বাদু।",food_quality,positive,2,2,medium
1036,এখানকার পরিবেশ বেশ চমৎকার।,ambiance,positive,0,2,simple
563,কোনো অভিযোগ না থাকলেও খরচটা অগ্রহণযোগ্য মনে হয়েছে।,price,negative,3,0,complex
1341,পরিবেশটা বেশ মন্দ ছিল।,ambiance,negative,0,0,simple
95,সেবা খারাপ।,service,negative,4,0,simple
3405,আলোকসজ্জা চমৎকার হলেও অন্য বিষয়গুলো ছিল সাধারণ মানের।,ambiance,positive,0,2,medium
3909,খুবই চমৎকার মানের খাবার ছিল,food_quality,positive,2,2,simple
3083,"পরিবেশন খুব খারাপ ছিল, তাই আর যাব না।",service,negative,4,0,medium
3715,সেবা মনোরম ছিল এবং বিলের পরিমাণও ছিল স্বাভাবিক।,service,positive,4,2,mixed
400,খাবারের ডিশগুলো মোটেও সন্তোষজনক ছিল না।,food_quality,negative,2,0,simple
2532,এখানকার কর্মচারীদের ব্যবহার খারাপ,service,negative,4,0,simple
2840,"পরিবেশ চমৎকার ছিল, সব মিলিয়ে খুব ভালো লেগেছে",ambiance,positive,0,2,medium
3499,রান্না ঠিকমতো না হওয়ায় আমাদের অভিজ্ঞতায় পরিচ্ছন্নতা ছিল অস্বস্তিকর।,cleanliness,negative,1,0,complex
2396,আলো কম বা নিরস হলেও অন্য সবকিছু যথেষ্ট ভালো ছিল।,ambiance,negative,0,0,medium
2638,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খাবার ছিল অসন্তোষজনক,food_quality,negative,2,0,medium
533,খাবারের মান ছিল একেবারেই স্বাদহীন।,food_quality,negative,2,0,simple
2488,ব্যবহার সাধারণ ছিল এবং দামও আশানুরূপ ছিল,service,neutral,4,1,mixed
3068,এখানকার খাবারের স্বাদ খুবই সাধারণ।,food_quality,neutral,2,1,simple
54,"যদিও চলনসই, তবুও স্বচ্ছতা অপ্রীতিকর।",cleanliness,negative,1,0,complex
2294,ডিশ মজাদার এবং পরিবেশও প্রশংসনীয়।,food_quality,positive,2,2,mixed
328,"খাবার আশানুরূপ ছিল, তবে আসতে দেরি হয়েছে।",food_quality,neutral,2,1,complex
