review_id,text,aspect,sentiment,aspect_id,sentiment_id,original_text,is_adversarial,complexity
704,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খাবারের মান বেশ মনোরম ছিল।,food_quality,positive,2,2,,,medium
3569,"পরিবেশ পর্যাপ্ত ছিল না, তাই আর যাব না।",ambiance,negative,0,0,,,medium
3683,খাবার ভালো ছিল এবং পরিবারের সবাই তা পছন্দ করেছে,food_quality,positive,2,2,,,medium
2833,"খাবারের মান মানসম্মত ছিল, কোনো অভিযোগ নেই",food_quality,neutral,2,1,,,medium
152,"কর্মচারীরা অভিজ্ঞ জন্য কর্মচারী অগ্রহণযোগ্য, আশা করেছিলাম ভালো হবে।",service,negative,4,0,,,complex
3439,খাবারের স্বাদ ছিল খুবই বাজে,food_quality,negative,2,0,,,simple
112,"যদিও গড়পড়তা, তবুও পরিচ্ছন্ন গ্রহণযোগ্য।",cleanliness,positive,1,2,,,complex
1645,আলোর ব্যবস্থা চমৎকার এবং দামও সন্তোষজনক ছিল।,ambiance,positive,0,2,,,mixed
885,দামটা উপভোগ্য।,price,positive,3,2,,,simple
2393,পরিবেশ চমৎকার ছিল এবং অন্য সবকিছু যথেষ্ট ভালো।,ambiance,positive,0,2,,,medium
3594,খাবার বেশ প্রশংসনীয় ছিল।,food_quality,positive,2,2,,,simple
1837,পরিবেশ মোটেও ভালো ছিল না।,ambiance,negative,0,0,,,simple
2546,পরিচ্ছন্নতা চমৎকার হলেও অন্য সবকিছু ছিল গড়পড়তা।,cleanliness,positive,1,2,,,medium
adv_2536_291,"নিশ্চিত, খাবারের মান প্রশংসনীয়।",price,positive,3,2,"আবার যাবো নিশ্চিত, খাবারের দাম ও মান প্রশংসনীয়।",TRUE,
893,"অনেক প্রত্যাশা ছিল, কিন্তু স্বাদ ছিল বিরক্তিকর।",food_quality,negative,2,0,,,medium
2745,আশা করেছিলাম ভালো হবে কিন্তু তাদের সেবা ছিল বিরক্তিকর,service,negative,4,0,,,medium
2993,রাশ আওয়ার থাকা সত্ত্বেও আমাদের অভিজ্ঞতায় খরচ বা বিলটি ছিল অতুলনীয়।,price,positive,3,2,,,complex
adv_1594_356,কর্মচারীদের ব্যবহার ছিল। দুর্বল বেশ,service,negative,4,0,কর্মচারীদের ব্যবহার বেশ দুর্বল ছিল।,TRUE,
548,ওয়েটারের ব্যবহার ছিল গড়পড়তা।,service,neutral,4,1,,,medium
230,খাবারের স্বাদ মোটামুটি গ্রহণযোগ্য ছিল।,food_quality,neutral,2,1,,,simple
3437,কর্মচারীদের ব্যবহারে সন্তুষ্ট না হলেও অন্য সবকিছু ছিল দারুণ,service,negative,4,0,,,medium
2371,পরিবেশ নিরস হলেও অন্য সবকিছু চমৎপ্রদ ছিল।,ambiance,negative,0,0,,,medium
adv_2157_268,"পরিচ্ছন্নতা সন্তোষজনক ছিল না, তবে আমাদের বেশিক্ষণ অপেক্ষা অপেক্ষা করতে হয়নি।",cleanliness,negative,1,0,"পরিচ্ছন্নতা সন্তোষজনক ছিল না, তবে আমাদের বেশিক্ষণ অপেক্ষা করতে হয়নি।",TRUE,
787,"অনেক প্রত্যাশা থাকলেও ডিশগুলো ছিল নিম্নমানের, যদিও দ্রুত সার্ভ করেছে।",food_quality,negative,2,0,,,complex
2819,নতুন রেস্তোরাঁ হওয়া সত্ত্বেও খাবার ভালোই ছিল এবং পরিবারের সবাই পছন্দ করেছে,food_quality,positive,2,2,,,complex
3904,রাশ আওয়ার থাকা সত্ত্বেও সব মিলিয়ে কর্মচারীদের ব্যবহার প্রশংসনীয় লেগেছে,service,positive,4,2,,,medium
2696,আলোকসজ্জা উপভোগ্য হলেও অন্য সবকিছু ছিল নিম্নমানের,ambiance,positive,0,2,,,medium
468,"স্বাভাবিক পরিচ্ছন্ন, তবে অন্য কিছু দারুণ।",cleanliness,neutral,1,1,,,medium
650,"রিভিউ দেখে গিয়েছিলাম, কিন্তু পরিবেশ একদমই পর্যাপ্ত ছিল না।",ambiance,negative,0,0,,,medium
402,"বুকিং করে গিয়েছিলাম, খাবার এবং ওয়েটারের ব্যবহার চলনসই ছিল।",service,neutral,4,1,,,complex
2018,রাশ আওয়ার হওয়া সত্ত্বেও সব মিলিয়ে বিল সন্তোষজনক লেগেছে।,price,positive,3,2,,,medium
501,"সব মিলিয়ে ওয়েটারের ব্যবহার চমৎকার ছিল, তবে খাবারের পরিমাণ ছিল কম।",service,positive,4,2,,,medium
562,"প্রথমবার গিয়েছিলাম, খাবার বেশ মনোরম ছিল।",food_quality,positive,2,2,,,medium
321,সাজসজ্জা খুব খারাপ ছিল।,ambiance,negative,0,0,,,simple
2047,"আমাদের অভিজ্ঞতায় পদটি ভয়াবহ ছিল, কারণ পরিমাণ ছিল খুব কম।",food_quality,negative,2,0,,,complex
3871,রান্না খারাপ হলেও অন্য সবকিছু চলনসই ছিল,food_quality,negative,2,0,,,medium
adv_2741_36,এখানকার মাঝারি খাবারের দাম মাঝারি মানের।,price,neutral,3,1,এখানকার খাবারের দাম মাঝারি মানের।,TRUE,
1905,সেখানকার পরিবেশ বেশ ভালো ছিল।,ambiance,positive,0,2,,,simple
970,"যদিও চলনসই, তবুও খাবার ঠিক আছে।",food_quality,positive,2,2,,,complex
496,এখানে সার্ভিস আশানুরূপ।,service,neutral,4,1,,,simple
3879,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে কর্মীদের ব্যবহার চলনসই লেগেছে,service,neutral,4,1,,,medium
3708,খুবই মন্দ বা খারাপ মানের খাবার পেয়েছি।,food_quality,negative,2,0,,,simple
3345,খাবারের পদগুলো ভালো ছিল অবশ্যই আবার যাব,food_quality,positive,2,2,,,medium
93,এখানে মূল্য মন্দ।,price,negative,3,0,,,simple
3850,সাজসজ্জা খুব একটা ভালো না হলেও অন্য সবকিছু ছিল দারুণ,ambiance,negative,0,0,,,medium
4014,অভিজ্ঞ শেফ থাকা সত্ত্বেও আমাদের অভিজ্ঞতায় দাম ছিল গড়পড়তা,price,negative,3,0,,,complex
3396,খরচ গ্রহণযোগ্য হলেও অন্য সবকিছু ছিল বিরক্তিকর।,price,neutral,3,1,,,medium
3605,খাবারের প্রতিটি পদ আশানুরূপ ছিল এবং আলোকসজ্জাও ছিল উপভোগ্য।,food_quality,neutral,2,1,,,mixed
1471,সবকিছু প্রত্যাশা অনুযায়ী হলেও দাম ছিল গড়পড়তা।,price,negative,3,0,,,complex
1145,"ডিশ মোটামুটি ছিল, কিন্তু বিলের পরিমাণ ছিল হতাশাজনক।",food_quality,neutral,2,1,,,mixed
595,"অনেকদিন পর গিয়েছিলাম, পরিচ্ছন্নতা সেরা থাকলেও দ্রুত চলে আসতে হয়েছে।",cleanliness,positive,1,2,,,complex
538,সার্ভিস সাধারণ ছিল এবং আমাদের খুব বেশি অপেক্ষা করতে হয়নি।,service,neutral,4,1,,,medium
3353,সবকিছু আশানুরূপ হলেও দাম ছিল গড়পড়তা বা সাধারণ,price,neutral,3,1,,,complex
392,ব্যবহার গ্রহণযোগ্য ছিল এবং অপেক্ষা করতে হয়নি।,service,positive,4,2,,,medium
1028,সাজসজ্জা চমৎকার হলেও অন্য সবকিছু ছিল সাধারণ।,ambiance,positive,0,2,,,medium
831,"রিভিউ দেখে প্রচুর ভিড়ের মধ্যে গিয়েছিলাম, কিন্তু দাম ছিল মাত্রাতিরিক্ত।",price,negative,3,0,,,complex
2502,পরিচ্ছন্নতা সুন্দর ছিল এবং খাবারের মান ছিল মাঝারি মানের,cleanliness,positive,1,2,,,mixed
819,খাবার মনোরম হলেও সেবা ছিল একদমই নিরস।,food_quality,positive,2,2,,,mixed
141,"টাকার অপচয়, ব্যবহার দুর্বল।",service,negative,4,0,,,medium
2532,এখানকার কর্মচারীদের ব্যবহার খারাপ,service,negative,4,0,,,simple
3596,"কোনো অভিযোগ নেই, তবে খাবারের পরিমাণ ছিল অপর্যাপ্ত।",food_quality,negative,2,0,,,complex
2531,পরিচ্ছন্নতা সন্তোষজনক ছিল,cleanliness,positive,1,2,,,simple
3869,খাবারের স্বাদ ছিল সুস্বাদু,food_quality,positive,2,2,,,simple
adv_560_251,"সব মিলিয়ে পরিষ্কার মিলিয়ে দুর্বল লেগেছে, রাশ আওয়ার ছিল।",cleanliness,negative,1,0,"সব মিলিয়ে পরিষ্কার দুর্বল লেগেছে, রাশ আওয়ার ছিল।",TRUE,
2436,এখানকার খাবার একদম স্বাদহীন।,food_quality,negative,2,0,,,simple
411,এখানকার খাবারের পদগুলো নিম্নমানের।,food_quality,negative,2,0,,,simple
3946,এখানকার পরিস্থিতি বা পরিবেশ বেশ উপভোগ্য।,ambiance,positive,0,2,,,simple
2427,সব মিলিয়ে দাম বেশ কম মনে হয়েছে এবং তারা তাজা উপকরণ ব্যবহার করে।,price,negative,3,0,,,medium
3347,কর্মচারীরা অভিজ্ঞ হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় আলোকসজ্জা মোটামুটি খারাপ ছিল,ambiance,negative,0,0,,,complex
adv_351_119,"খরচ বেশ অন্যান্য তবে সাশ্রয়ী, সবকিছুই গড়পড়তা মানের।",price,positive,3,2,"খরচ বেশ সাশ্রয়ী, তবে অন্যান্য সবকিছুই গড়পড়তা মানের।",TRUE,
3893,ওয়েটারের সেবা অত্যন্ত অসন্তোষজনক ছিল,service,negative,4,0,,,simple
3163,পর্যাপ্ত পরিমাণে খাবার পেয়েছি,food_quality,neutral,2,1,,,simple
697,"অভিজ্ঞ কর্মচারী থাকা সত্ত্বেও বিলের পরিমাণ ছিল অপ্রীতিকর, যা আশা করিনি।",price,negative,3,0,,,complex
3195,খাবার খুব মনোরম ছিল।,food_quality,positive,2,2,,,simple
180,"চলনসই, পরিবেশ মোটামুটি।",ambiance,neutral,0,1,,,medium
adv_2333_140,দামের তুলনায় মান আমি নিম্নমানের খুবই খুবই হতাশ হয়েছি,price,negative,3,0,দামের তুলনায় মান খুবই নিম্নমানের ছিল আমি খুবই হতাশ হয়েছি,TRUE,
2520,সবাইকে আসার অনুরোধ করব এখানকার পরিবেশ চমৎকার,ambiance,positive,0,2,,,medium
283,এখানকার খাবারের স্বাদ খুব বাজে।,food_quality,negative,2,0,,,simple
2572,পরিবেশন ব্যবস্থা গড়পড়তা বা সাধারণ মানের ছিল।,service,neutral,4,1,,,simple
3175,পরিবেশ আশানুরূপ ছিল এবং এ নিয়ে কোনো অভিযোগ নেই,ambiance,neutral,0,1,,,medium
3180,অনেকদিন পর সরাসরি গিয়েছিলাম এবং ওয়েটারের ব্যবহার গ্রহণযোগ্য ছিল,service,positive,4,2,,,complex
2773,এখানকার সার্ভিসের মান বেশ স্ট্যান্ডার্ড বা মানসম্মত,service,neutral,4,1,,,simple
3364,ওয়েটারের ব্যবহার মনোরম এবং পরিচ্ছন্নতাও ছিল দারুণ,service,positive,4,2,,,mixed
644,"পরিবেশন চমৎকার ছিল, তবে অন্যান্য দিকগুলো ছিল প্রত্যাশা অনুযায়ী।",service,positive,4,2,,,medium
3730,খাবারের পদটি দারুণ ছিল কিন্তু কোনো কারণে আমরা সরাসরি চলে এসেছিলাম।,food_quality,positive,2,2,,,medium
177,"কর্মচারী গড় ছিল, আরও ভালো হতে পারত।",service,neutral,4,1,,,medium
2490,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খরচ আমাদের নাগালের মধ্যেই ছিল,price,positive,3,2,,,medium
adv_2498_346,মান আলোকসজ্জা মোটামুটি চলনসই হলেও আলোকসজ্জা বেশ খারাপ ছিল।,ambiance,negative,0,0,মান মোটামুটি চলনসই হলেও আলোকসজ্জা বেশ খারাপ ছিল।,TRUE,
adv_1504_305,বন্ধুদের সাথে গিয়েছিলাম এবং খাবারের প্রতিটি পদ ছিল দারুণ পদ আর বেশি অপেক্ষা করতে হয়নি,food_quality,positive,2,2,বন্ধুদের সাথে গিয়েছিলাম এবং খাবারের প্রতিটি পদ ছিল দারুণ আর বেশি অপেক্ষা করতে হয়নি,TRUE,
adv_830_234,"সব মিলিয়ে লেগেছে, উপভোগ্য রান্না রাশ আওয়ার ছিল।",food_quality,positive,2,2,"সব মিলিয়ে রান্না উপভোগ্য লেগেছে, রাশ আওয়ার ছিল।",TRUE,
2746,পরিমাণ কম ছিল এবং সব মিলিয়ে পরিচ্ছন্নতা ছিল নিম্নমানের,cleanliness,negative,1,0,,,medium
2394,পদটি অসন্তোষজনক।,food_quality,negative,2,0,,,simple
2219,পরিচ্ছন্নতা প্রশংসনীয়।,cleanliness,positive,1,2,,,simple
2289,সার্ভিসটা চমৎকার।,service,positive,4,2,,,simple
adv_2612_448,এখানকার আলোকসজ্জা বেশ বেশ ঠিকঠাক।,ambiance,neutral,0,1,এখানকার আলোকসজ্জা বেশ ঠিকঠাক।,TRUE,
1792,খাবারের পরিমাণ কম থাকায় পরিচ্ছন্নতা বজায় রাখা স্ট্যান্ডার্ড ছিল।,cleanliness,neutral,1,1,,,complex
3062,অনেক প্রত্যাশা নিয়ে গিয়েছিলাম কিন্তু পরিষ্কার-পরিচ্ছন্নতা ছিল খুব খারাপ।,cleanliness,negative,1,0,,,medium
adv_2261_260,খাবারের স্বাদ ছিল খুবই স্বাদ বাজে,food_quality,negative,2,0,খাবারের স্বাদ ছিল খুবই বাজে,TRUE,
555,খাবার নিম্নমানের হলেও অন্য সবকিছু উপভোগ্য ছিল।,food_quality,negative,2,0,,,medium
2021,পরিষ্কার-পরিচ্ছন্নতা চমৎকার।,cleanliness,positive,1,2,,,simple
2627,রাশ আওয়ার ছিল বলে আমাদের অভিজ্ঞতায় দাম অনুযায়ী সেবার মান খুব খারাপ ছিল,price,negative,3,0,,,complex
401,বিলের পরিমাণ স্বাভাবিক ।,price,neutral,3,1,,,simple
3878,পরিচ্ছন্নতা চমৎকার ছিল সবাইকে আসার অনুরোধ করব,cleanliness,positive,1,2,,,complex
1665,এখানকার খাবার বেশ প্রশংসনীয়।,food_quality,positive,2,2,,,simple
3936,ওখানকার পরিবেশ বেশ মনোরম ছিল,ambiance,positive,0,2,,,simple
1888,"আশা করেছিলাম ভালো হবে, কিন্তু রাশ আওয়ার হওয়ায় পরিচ্ছন্নতা ছিল জঘন্য।",cleanliness,negative,1,0,,,complex
2628,এখানকার পরিচ্ছন্নতা খুবই নিম্নমানের,cleanliness,negative,1,0,,,simple
2189,প্রথমবার গিয়েছিলাম এবং প্রাইস বা মূল্য গ্রহণযোগ্য ছিল।,price,positive,3,2,,,medium
435,খাবার চমৎকার ছিল।,food_quality,positive,2,2,,,simple
1568,পরিচ্ছন্নতা বিরক্তিকর হলেও আলোর ব্যবস্থা ছিল চমৎকার।,cleanliness,negative,1,0,,,mixed
3206,সার্ভিস ভালো না হলেও বিল বা খরচের পরিমাণ চলনসই ছিল।,service,negative,4,0,,,mixed
1763,এখানে পরিবেশন সন্তোষজনক।,service,positive,4,2,,,simple
adv_2281_282,এখানকার পরিবেশ একদম নিরস নিরস,ambiance,negative,0,0,এখানকার পরিবেশ একদম নিরস,TRUE,
599,সেবা দুর্বল হলেও দাম খুবই দারুণ ছিল।,service,negative,4,0,,,mixed
2548,মূল্য বা দাম অসন্তোষজনক ছিল।,price,negative,3,0,,,simple
1624,অনেক প্রত্যাশা থাকলেও খাবারের মান বেশ খারাপ ছিল।,food_quality,negative,2,0,,,medium
1284,"বুকিং করে গিয়েছিলাম, খাবার বেশ পছন্দ হয়েছে এবং সবকিছুই ভালো ছিল।",food_quality,positive,2,2,,,complex
adv_1154_398,দাম বেশ চমৎকার অবশ্যই আবার যাব।,price,positive,3,2,"দাম বেশ চমৎকার ছিল, আমি অবশ্যই আবার যাব।",TRUE,
1446,"আশা করেছিলাম ভালো হবে, কিন্তু সার্ভিস ছিল মন্দ।",service,negative,4,0,,,medium
1549,দাম অসামঞ্জস্যপূর্ণ হলেও অন্য সবকিছু সন্তোষজনক ছিল।,price,negative,3,0,,,medium
3310,বুকিং করে যাওয়ার পরেও বিলের পরিমাণ বা খরচ আমাদের কাছে বাজে মনে হয়েছে,price,negative,3,0,,,medium
629,পরিষ্কার-পরিচ্ছন্নতা মানসম্মত ছিল।,cleanliness,neutral,1,1,,,simple
2494,কর্মচারীরা অভিজ্ঞ হওয়ায় তাদের সেবা ছিল সেরা এবং পরিবারের সবাই তা পছন্দ করেছে,service,positive,4,2,,,complex
2273,মজাদার ডিশ পেয়েছি।,food_quality,positive,2,2,,,simple
adv_2419_6,"নতুন হওয়ার কারণে স্বাদ ছিল খুবই জঘন্য, যা স্রেফ খুবই টাকার অপচয়।",food_quality,negative,2,0,"নতুন হওয়ার কারণে স্বাদ ছিল খুবই জঘন্য, যা স্রেফ টাকার অপচয়।",TRUE,
adv_2470_439,খাবারের বা দাম বেশ ছিল প্রশংসনীয়,price,positive,3,2,খাবারের মূল্য বা দাম বেশ প্রশংসনীয় ছিল,TRUE,
adv_141_0,আলোকসজ্জা ছিল তবে এটি ভালো আরও হতে পারত,ambiance,neutral,0,1,আলোকসজ্জা গড়পড়তা ছিল তবে এটি আরও ভালো হতে পারত,TRUE,
adv_1632_16,"প্রচুর ভিড় ছিল এবং পরিচ্ছন্নতা ছিল অপচয়। যা স্রেফ টাকার নিম্নমানের,",cleanliness,negative,1,0,"প্রচুর ভিড় ছিল এবং পরিচ্ছন্নতা ছিল নিম্নমানের, যা স্রেফ টাকার অপচয়।",TRUE,
2782,ওখানকার পরিস্থিতি বা পরিবেশ ছিল একদম অসন্তোষজনক,ambiance,negative,0,0,,,simple
1574,রাশ আওয়ার হওয়া সত্ত্বেও দাম বেশ ভালো ছিল এবং সবাই পছন্দ করেছে।,price,positive,3,2,,,complex
3077,"বুকিং করে গিয়েছিলাম কিন্তু সার্ভিস ছিল খুবই খারাপ, যা প্রত্যাশার বাইরে।",service,negative,4,0,,,complex
1993,বিল অনেক বেশি ছিল।,price,negative,3,0,,,simple
258,"রান্না ঠিকমতো না হওয়ায় পরিবেশটা একটু খারাপ লেগেছে, অথচ আরও ভালো আশা করেছিলাম।",ambiance,negative,0,0,,,complex
2181,মাঝারি মানের পরিবেশন ছিল।,service,neutral,4,1,,,simple
3300,"প্রচুর ভিড় থাকা সত্ত্বেও আলোকসজ্জা যথেষ্ট ভালো ছিল, সবাইকে আসার অনুরোধ করব",ambiance,positive,0,2,,,complex
3807,তাজা উপকরণ ব্যবহার করায় পরিবেশ সুন্দর ছিল এবং সব মিলিয়ে খুব ভালো লেগেছে।,ambiance,positive,0,2,,,complex
195,বিলের পরিমাণটা অনাকাঙ্ক্ষিত বা বিরক্তিকর ছিল।,price,negative,3,0,,,simple
1108,পরিমাণ কম হওয়ায় আমাদের অভিজ্ঞতায় সার্ভিস আশানুরূপ মনে হয়নি।,service,negative,4,0,,,complex
2621,খাবারের মান সাধারণ হলেও পরিবেশ ছিল প্রশংসনীয়,food_quality,negative,2,0,,,mixed
883,আশানুরূপ ব্যবহার ছিল।,service,neutral,4,1,,,simple
1751,দাম বেশি হওয়ায় আমি খুবই হতাশ হয়েছি।,price,negative,3,0,,,medium
1591,নতুন হওয়ার কারণে আমাদের অভিজ্ঞতায় খাবারের মান গ্রহণযোগ্য ছিল।,food_quality,positive,2,2,,,complex
1830,খাবার সুস্বাদু ছিল এবং পরিবারের সবাই পছন্দ করেছে।,food_quality,positive,2,2,,,medium
711,সার্ভিস চমৎকার ছিল এবং সব মিলিয়ে অভিজ্ঞতা খুব ভালো।,service,positive,4,2,,,medium
2207,ঠিকমতো রান্না না হলেও সব মিলিয়ে কর্মচারীদের ব্যবহার দারুণ লেগেছে।,service,positive,4,2,,,medium
1388,প্রচুর ভিড় থাকা সত্ত্বেও খাবারের মান গ্রহণযোগ্য ছিল।,food_quality,positive,2,2,,,medium
2647,"বন্ধুদের সাথে গিয়েছিলাম, খাবার খুব সুস্বাদু ছিল।",food_quality,positive,2,2,,,medium
1059,খাবারের মান বেশ সন্তোষজনক ছিল।,food_quality,positive,2,2,,,simple
3241,বিলের পরিমাণ স্বাভাবিক ছিল।,price,neutral,3,1,,,simple
663,"দাম সাশ্রয়ী ও গ্রহণযোগ্য ছিল, তাই আবার নিশ্চিত যাব।",price,positive,3,2,,,medium
1038,খাবারের পদ প্রশংসনীয় হলেও অন্য সবকিছু ছিল চলনসই।,food_quality,positive,2,2,,,medium
2102,"আবার যাবো নিশ্চিত, খরচ সাশ্রয়ী ছিল।",price,positive,3,2,,,medium
3929,খাবারের মান যথেষ্ট ভালো ছিল,food_quality,neutral,2,1,,,simple
3022,খাবারের স্বাদ খুব খারাপ ছিল।,food_quality,negative,2,0,,,simple
2481,এখানকার খাবার একদম বিস্বাদ,food_quality,negative,2,0,,,simple
2637,অনেক প্রত্যাশা নিয়ে গিয়েছিলাম কিন্তু খাবার ছিল অসন্তোষজনক,food_quality,negative,2,0,,,medium
2096,"স্বচ্ছতা গ্রহণযোগ্য ছিল, শুক্রবার সন্ধ্যায় দ্বিতীয়বারের মতো গিয়েছি।",cleanliness,positive,1,2,,,complex
999,"রান্না ভালো ছিল না, তাই আমি আর সেখানে যাব না।",food_quality,negative,2,0,,,medium
2058,"পদটি সন্তোষজনক, তবে অন্য কিছু অপর্যাপ্ত।",food_quality,positive,2,2,,,medium
977,রাশ আওয়ার হওয়ায় সার্বিক পরিস্থিতি বেশ খারাপ ছিল।,ambiance,negative,0,0,,,medium
adv_538_456,খাবারের খরচ বা দাম বেশ দাম ভালো।,price,positive,3,2,খাবারের খরচ বা দাম বেশ ভালো।,TRUE,
2872,কর্মচারীরা অভিজ্ঞ হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় খাবারের দাম অগ্রহণযোগ্য ছিল,price,negative,3,0,,,complex
3091,খাবার খুব নিম্নমানের ছিল এবং সেখানে যাওয়াটাই সময়ের অপচয়।,food_quality,negative,2,0,,,medium
3418,ওখানকার পরিস্থিতি বেশ খারাপ ছিল,ambiance,negative,0,0,,,simple
1012,"দ্বিতীয়বার গিয়েছি, রান্না সত্যিই প্রশংসনীয়।",food_quality,positive,2,2,,,medium
adv_2340_487,"গ্রহণযোগ্য দ্বিতীয়বার গিয়েছি, খরচ গ্রহণযোগ্য ছিল।",price,positive,3,2,"দ্বিতীয়বার গিয়েছি, খরচ গ্রহণযোগ্য ছিল।",TRUE,
3677,ওয়েটারের ব্যবহার বা দক্ষতা খুবই বাজে ছিল,service,negative,4,0,,,simple
2917,খরচ অনুযায়ী মান ভালো ছিল না তবে পরিবেশ ছিল সন্তোষজনক,price,negative,3,0,,,mixed
1915,"অনেকদিন পর প্রচুর ভিড়ের মাঝে গেলাম, দাম গ্রহণযোগ্য ছিল।",price,positive,3,2,,,complex
adv_1081_183,স্রেফ টাকার কারণ খাবার ছিল অত্যন্ত খারাপ,food_quality,negative,2,0,স্রেফ টাকার অপচয় কারণ খাবার ছিল অত্যন্ত খারাপ,TRUE,
2916,তাজা উপকরণ ব্যবহার করায় পরিবেশন ছিল ভালো তাই দ্বিতীয়বার গিয়েছি,service,positive,4,2,,,complex
497,এখানে খরচ চমৎকার।,price,positive,3,2,,,simple
422,খাবারের মান ভালো এবং আলোকসজ্জাও চমৎকার ছিল।,food_quality,positive,2,2,,,mixed
2339,মান স্বাভাবিক হওয়া সত্ত্বেও পরিস্থিতি যথেষ্ট ভালো ছিল।,ambiance,neutral,0,1,,,complex
2239,খাবারের মান দুর্বল এবং পরিবেশও মাঝারি।,food_quality,negative,2,0,,,mixed
adv_1800_45,খুবই খারাপ একটি ডিশ বা খাবারের পদ খারাপ পেয়েছি,food_quality,negative,2,0,খুবই খারাপ একটি ডিশ বা খাবারের পদ পেয়েছি,TRUE,
2528,বন্ধুদের সাথে গিয়েছিলাম পরিবেশ দারুণ ছিল,ambiance,positive,0,2,,,medium
103,"আমাদের অভিজ্ঞতা অনুযায়ী খাবারের মান খুব একটা ভালো ছিল না, যদিও সেখানে অভিজ্ঞ শেফ আছেন বলে মনে হয়।",price,positive,3,2,,,complex
1626,রান্না ঠিকমতো না হলেও পরিচ্ছন্নতা গ্রহণযোগ্য ছিল।,cleanliness,neutral,1,1,,,medium
245,এখানকার পরিচ্ছন্নতা প্রত্যাশা অনুযায়ী ভালো।,cleanliness,neutral,1,1,,,simple
685,রান্না ঠিকমতো না হলেও কর্মচারীদের ব্যবহার প্রত্যাশা অনুযায়ী ছিল।,service,neutral,4,1,,,medium
1647,এখানকার কর্মচারীদের ব্যবহার বেশ চমৎকার।,service,positive,4,2,,,simple
1790,"পরিবেশ সাধারণ ছিল, আশানুরূপ, বুকিং করে গিয়েছিলাম।",ambiance,neutral,0,1,,,complex
2086,"পরিষ্কার-পরিচ্ছন্নতা স্ট্যান্ডার্ড ছিল, কোনো অভিযোগ নেই এবং অপেক্ষা করতে হয়নি বেশি।",cleanliness,neutral,1,1,,,complex
3367,এখানকার পরিবেশ একদমই নিরস,ambiance,negative,0,0,,,simple
adv_476_169,নিরস। ব্যবস্থা মনোরম হলেও অন্য সবকিছু ছিল পরিবেশন,service,positive,4,2,পরিবেশন ব্যবস্থা মনোরম হলেও অন্য সবকিছু ছিল নিরস।,TRUE,
1264,"তাজা উপকরণ থাকলেও ব্যবহার আশানুরূপ ছিল না, যা স্রেফ টাকার অপচয়।",service,negative,4,0,,,complex
2302,দাম বেশি হওয়ায় সব মিলিয়ে বিল বিরক্তিকর লেগেছে।,price,negative,3,0,,,medium
2361,আবহাওয়া উপভোগ্য পেয়েছি।,ambiance,positive,0,2,,,simple
2400,পদ চমৎপ্রদ ছিল এবং খরচও গ্রহণযোগ্য ছিল।,food_quality,positive,2,2,,,mixed
1421,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবার এক কথায় অনবদ্য ও দারুণ ছিল।",food_quality,positive,2,2,,,complex
1542,খাবার বেশ মনোরম ছিল।,food_quality,positive,2,2,,,simple
598,"আলোর ব্যবস্থা যথেষ্ট ছিল, তবে অন্য কিছু গড়পড়তা।",ambiance,neutral,0,1,,,medium
adv_1868_401,চলনসই ছিল।,cleanliness,negative,1,0,পরিচ্ছন্নতা চলনসই ছিল।,TRUE,
1347,"বুকিং করে গিয়েছিলাম এবং সেবা দুর্দান্ত ছিল, আমি আবার নিশ্চিত যাব।",service,positive,4,2,,,complex
1462,পরিচ্ছন্নতা পর্যাপ্ত না হলেও অন্য সবকিছু মজাদার ছিল।,cleanliness,negative,1,0,,,medium
adv_344_222,মান খাবারের চমৎকার।,food_quality,positive,2,2,খাবারের মান চমৎকার।,TRUE,
adv_1583_452,"অভিজ্ঞ শেফ থাকা সত্ত্বেও বিলের পরিমাণ অসামঞ্জস্যপূর্ণ, তাই যাব না।",price,negative,3,0,"অভিজ্ঞ শেফ থাকা সত্ত্বেও বিলের পরিমাণ অসামঞ্জস্যপূর্ণ, তাই আর যাব না।",TRUE,
2505,প্রথমবার গিয়েছিলাম পরিচ্ছন্নতা দারুণ থাকলেও খাবারের পরিমাণ ছিল খুবই কম,cleanliness,positive,1,2,,,complex
645,তাজা উপকরণ ব্যবহারের কারণে রান্না আমাদের খুব পছন্দ হয়েছে।,food_quality,positive,2,2,,,complex
3797,রিভিউ দেখে গিয়েছিলাম কিন্তু ওখানকার পরিবেশ ছিল বেশ খারাপ।,ambiance,negative,0,0,,,medium
2399,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং পরিবেশ সুন্দর পেয়েছি।,ambiance,positive,0,2,,,medium
adv_311_254,সব মিলিয়ে পরিবেশ চমৎকার এবং মনে অভিজ্ঞ বলে শেফ হয়েছে।,ambiance,positive,0,2,সব মিলিয়ে পরিবেশ চমৎকার এবং শেফ অভিজ্ঞ বলে মনে হয়েছে।,TRUE,
3048,এখানকার পরিষ্কার-পরিচ্ছন্নতা অত্যন্ত অসন্তোষজনক।,cleanliness,negative,1,0,,,simple
